Entity Display Name,Entity Logical Name,Logical Name,Schema Name,Display Name,Attribute Type,Description,Custom Attribute,Type,Required Level,Additional data,,
Emission factor,msdyn_emissionfactor,msdyn_otherghgs,msdyn_otherghgs,Other GHGs,Decimal,"The aggregated, carbon dioxide equivalents of the other greenhouse gases, such HFC-23, HFC-32, HFC-125, etc., using the IPCC AR4 100-year GWP fact.",True,Simple,None,"Minimum value: -100000000000
Maximum value: 100000000000
Precision: 10",,
Emission factor,msdyn_emissionfactor,msdyn_otherghgsunit,msdyn_otherghgsunit,Other GHGs unit,Lookup,The unit for other greenhouse gases factor.,True,Simple,None,"Targets:
msdyn_unit",,
Emission factor,msdyn_emissionfactor,msdyn_otherghgsunitname,msdyn_otherghgsunitName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Emission factor,msdyn_emissionfactor,msdyn_pfcs,msdyn_pfcs,PFCs,Decimal,The amount of the perfluorocarbons factor.,True,Simple,None,"Minimum value: -100000000000
Maximum value: 100000000000
Precision: 10",,
Emission factor,msdyn_emissionfactor,msdyn_pfcsunit,msdyn_pfcsunit,PFCs unit,Lookup,The unit for the perfluorocarbons factor.,True,Simple,None,"Targets:
msdyn_unit",,
Emission factor,msdyn_emissionfactor,msdyn_pfcsunitname,msdyn_pfcsunitName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Emission factor,msdyn_emissionfactor,msdyn_sf6,msdyn_sf6,SF?,Decimal,The amount of the sulfur hexafluoride factor.,True,Simple,None,"Minimum value: -100000000000
Maximum value: 100000000000
Precision: 10",,
Emission factor,msdyn_emissionfactor,msdyn_sf6unit,msdyn_sf6unit,SF? unit,Lookup,The unit for the sulfur hexafluoride factor.,True,Simple,None,"Targets:
msdyn_unit",,
Emission factor,msdyn_emissionfactor,msdyn_sf6unitname,msdyn_sf6unitName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Emission factor,msdyn_emissionfactor,msdyn_subtype,msdyn_subtype,Sub type,Text,The sub-type of the emission factor.,True,Simple,None,"Format: Text
Max length: 100",,
Emission factor,msdyn_emissionfactor,msdyn_type,msdyn_type,Type,Text,The type of the emission factor.,True,Simple,None,"Format: Text
Max length: 100",,
Emission factor,msdyn_emissionfactor,msdyn_unit,msdyn_unit,Unit,Lookup,The unit for the input data for the emission factor.,True,Simple,ApplicationRequired,"Targets:
msdyn_unit",,
Emission factor,msdyn_emissionfactor,msdyn_unitname,msdyn_unitName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Factor mapping,msdyn_emissionlookup,msdyn_approvalstatus,msdyn_approvalstatus,Approval status,Choice,Indicator of approval of MSM entity.,True,Simple,None,"Options:
700610000: Pending
700610001: Approved
Default: N/A",,
Factor mapping,msdyn_emissionlookup,msdyn_approvalstatusname,msdyn_approvalstatusName,N/A,Virtual,N/A,True,Simple,None,,,
Factor mapping,msdyn_emissionlookup,msdyn_calculationlibraryid,msdyn_calculationlibraryid,Factor library,Lookup,Factor library to which the lookup belongs.,True,Simple,ApplicationRequired,"Targets:
msdyn_calculationlibrary",,
Factor mapping,msdyn_emissionlookup,msdyn_calculationlibraryidname,msdyn_calculationlibraryidName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 200",,
Factor mapping,msdyn_emissionlookup,msdyn_dataconnection,msdyn_dataconnection,Connection,Lookup,The connection that ingested this factor mapping,True,Simple,None,"Targets:
msdyn_dataconnection",,
Factor mapping,msdyn_emissionlookup,msdyn_dataconnectionname,msdyn_dataconnectionName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Factor mapping,msdyn_emissionlookup,msdyn_dataconnectionrefresh,msdyn_dataconnectionrefresh,Connection refresh,Lookup,The connection refresh that ingested this factor mapping,True,Simple,None,"Targets:
msdyn_dataconnectionrefresh",,
Factor mapping,msdyn_emissionlookup,msdyn_dataconnectionrefreshname,msdyn_dataconnectionrefreshName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 3500",,
Factor mapping,msdyn_emissionlookup,msdyn_description,msdyn_description,Description,Text,Optional description that provides additional detail about the entity or attribute.,True,Simple,None,"Format: Text
Max length: 250",,
Factor mapping,msdyn_emissionlookup,msdyn_emissionlookupid,msdyn_emissionlookupId,Factor mapping,Uniqueidentifier,Unique identifier for entity instances,False,Simple,SystemRequired,,,
Factor mapping,msdyn_emissionlookup,msdyn_factorid,msdyn_factorid,Factor,Lookup,Unique identifier of the factor associated with the factor mapping.,True,Simple,ApplicationRequired,"Targets:
msdyn_emissionfactor
msdyn_estimationfactor",,
Factor mapping,msdyn_emissionlookup,msdyn_factorididtype,msdyn_factoridIdType,N/A,EntityName,N/A,True,Simple,None,,,
Factor mapping,msdyn_emissionlookup,msdyn_factoridname,msdyn_factoridName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 1000",,
Factor mapping,msdyn_emissionlookup,msdyn_factoridyominame,msdyn_factoridYomiName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 1000",,
Factor mapping,msdyn_emissionlookup,msdyn_name,msdyn_name,Name,Text,The name of the custom entity.,True,Simple,ApplicationRequired,"Format: Text
Max length: 200",,
Factor mapping,msdyn_emissionlookup,msdyn_origincorrelationid,msdyn_origincorrelationid,Origin correlation ID,Text,An optional identifier to correlate record with data origin.,True,Simple,None,"Format: Text
Max length: 100",,
Factor mapping,msdyn_emissionlookup,msdyn_referencedata2id,msdyn_referencedata2id,Reference data 2,Lookup,"Data that supports emissions activity, but it is not the actual quantity of consumption itself, such as the facility name and fuel type.",True,Simple,None,"Targets:
account
msdyn_accommodationtype
msdyn_businesstraveltype
msdyn_contractualinstrumenttype
msdyn_countryregion
msdyn_disposalmethod
msdyn_employeecommutingtype
msdyn_facility
msdyn_facilityannualdetail
msdyn_facilitytype
msdyn_fueltype
msdyn_geographicarea
msdyn_geographicareatype
msdyn_industrialprocesstype
msdyn_material
msdyn_organizationalunitrevenue
msdyn_spendtype
msdyn_sustainabilityorganizationalunit
msdyn_sustainabilityproduct
msdyn_sustainabilityproductidentifier
msdyn_transportmode
msdyn_valuechainpartner
msdyn_vehicletype",,
Factor mapping,msdyn_emissionlookup,msdyn_referencedata2ididtype,msdyn_referencedata2idIdType,N/A,EntityName,N/A,True,Simple,None,,,
Factor mapping,msdyn_emissionlookup,msdyn_referencedata2idname,msdyn_referencedata2idName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 1000",,
Factor mapping,msdyn_emissionlookup,msdyn_referencedata2idyominame,msdyn_referencedata2idYomiName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 1000",,
Factor mapping,msdyn_emissionlookup,msdyn_referencedata3id,msdyn_referencedata3id,Reference data 3,Lookup,"Data that supports emissions activity, but it is not the actual quantity of consumption itself, such as the facility name and fuel type.",True,Simple,None,"Targets:
account
msdyn_accommodationtype
msdyn_businesstraveltype
msdyn_contractualinstrumenttype
msdyn_countryregion
msdyn_disposalmethod
msdyn_employeecommutingtype
msdyn_facility
msdyn_facilityannualdetail
msdyn_facilitytype
msdyn_fueltype
msdyn_geographicarea
msdyn_geographicareatype
msdyn_industrialprocesstype
msdyn_material
msdyn_organizationalunitrevenue
msdyn_spendtype
msdyn_sustainabilityorganizationalunit
msdyn_sustainabilityproduct
msdyn_sustainabilityproductidentifier
msdyn_transportmode
msdyn_valuechainpartner
msdyn_vehicletype",,
Factor mapping,msdyn_emissionlookup,msdyn_referencedata3ididtype,msdyn_referencedata3idIdType,N/A,EntityName,N/A,True,Simple,None,,,
Factor mapping,msdyn_emissionlookup,msdyn_referencedata3idname,msdyn_referencedata3idName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 1000",,
Factor mapping,msdyn_emissionlookup,msdyn_referencedata3idyominame,msdyn_referencedata3idYomiName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 1000",,
Factor mapping,msdyn_emissionlookup,msdyn_referencedata4id,msdyn_referencedata4id,Reference data 4,Lookup,"Data that supports emissions activity, but it is not the actual quantity of consumption itself, such as the facility name and fuel type.",True,Simple,None,"Targets:
account
msdyn_accommodationtype
msdyn_businesstraveltype
msdyn_contractualinstrumenttype
msdyn_countryregion
msdyn_disposalmethod
msdyn_employeecommutingtype
msdyn_facility
msdyn_facilityannualdetail
msdyn_facilitytype
msdyn_fueltype
msdyn_geographicarea
msdyn_geographicareatype
msdyn_industrialprocesstype
msdyn_material
msdyn_organizationalunitrevenue
msdyn_spendtype
msdyn_sustainabilityorganizationalunit
msdyn_sustainabilityproduct
msdyn_sustainabilityproductidentifier
msdyn_transportmode
msdyn_valuechainpartner
msdyn_vehicletype",,
Factor mapping,msdyn_emissionlookup,msdyn_referencedata4ididtype,msdyn_referencedata4idIdType,N/A,EntityName,N/A,True,Simple,None,,,
Factor mapping,msdyn_emissionlookup,msdyn_referencedata4idname,msdyn_referencedata4idName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 1000",,
Factor mapping,msdyn_emissionlookup,msdyn_referencedata4idyominame,msdyn_referencedata4idYomiName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 1000",,
Factor mapping,msdyn_emissionlookup,msdyn_referencedataid,msdyn_referencedataid,Reference data 1,Lookup,"Data that supports emissions activity, but it is not the actual quantity of consumption itself, such as the facility name and fuel type.",True,Simple,ApplicationRequired,"Targets:
account
msdyn_accommodationtype
msdyn_businesstraveltype
msdyn_contractualinstrumenttype
msdyn_countryregion
msdyn_disposalmethod
msdyn_employeecommutingtype
msdyn_facility
msdyn_facilityannualdetail
msdyn_facilitytype
msdyn_fueltype
msdyn_geographicarea
msdyn_geographicareatype
msdyn_industrialprocesstype
msdyn_material
msdyn_organizationalunitrevenue
msdyn_spendtype
msdyn_sustainabilityorganizationalunit
msdyn_sustainabilityproduct
msdyn_sustainabilityproductidentifier
msdyn_transportmode
msdyn_valuechainpartner
msdyn_vehicletype",,
Factor mapping,msdyn_emissionlookup,msdyn_referencedataididtype,msdyn_referencedataidIdType,N/A,EntityName,N/A,True,Simple,None,,,
Factor mapping,msdyn_emissionlookup,msdyn_referencedataidname,msdyn_referencedataidName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 1000",,
Factor mapping,msdyn_emissionlookup,msdyn_referencedataidyominame,msdyn_referencedataidYomiName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 1000",,
Emissions source,msdyn_emissionsource,msdyn_activitytypedatafield,msdyn_activitytypedatafield,Activity type data field,Text,Optional description that provides additional detail about the entity or attribute.,True,Simple,None,"Format: Text
Max length: 100",,
Emissions source,msdyn_emissionsource,msdyn_description,msdyn_description,Description,Text,Optional description that provides additional detail about the entity or attribute.,True,Simple,None,"Format: Text
Max length: 100",,
Emissions source,msdyn_emissionsource,msdyn_emissionsourceid,msdyn_emissionsourceId,Emissions source,Uniqueidentifier,Unique identifier for entity instances,False,Simple,SystemRequired,,,
Emissions source,msdyn_emissionsource,msdyn_entityname,msdyn_entityname,Entity name,Text,Internal reference used to map an entity to the corresponding record.,True,Simple,ApplicationRequired,"Format: Text
Max length: 100",,
Emissions source,msdyn_emissionsource,msdyn_isactive,msdyn_isactive,Is active,Two options,Internal reference assigned during import.,True,Simple,ApplicationRequired,"True: Yes
False: No
Default Value: False",,
Emissions source,msdyn_emissionsource,msdyn_isactivename,msdyn_isactiveName,N/A,Virtual,N/A,True,Simple,None,,,
Emissions source,msdyn_emissionsource,msdyn_name,msdyn_name,Name,Text,Industry standard terminology as defined by the GHG Protocol,True,Simple,ApplicationRequired,"Format: Text
Max length: 100",,
Emissions source,msdyn_emissionsource,msdyn_parentemissionsource,msdyn_parentemissionsource,Parent emission source,Lookup,Lookup to the parent emission source,True,Simple,None,"Targets:
msdyn_emissionsource",,
Emissions source,msdyn_emissionsource,msdyn_parentemissionsourcename,msdyn_parentemissionsourceName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Emissions source,msdyn_emissionsource,msdyn_scope,msdyn_scope,Scope,Choice,Emission scope as defined by the Greenhouse Gas Protocol.,True,Simple,ApplicationRequired,"Options:
700610000: Scope 1
700610001: Scope 2
700610002: Scope 3
Default: N/A",,
Emissions source,msdyn_emissionsource,msdyn_scopename,msdyn_scopeName,N/A,Virtual,N/A,True,Simple,None,,,
Emissions source,msdyn_emissionsource,msdyn_sourcedatafield,msdyn_sourcedatafield,Source data field,Text,Optional field entity for additional views.,True,Simple,None,"Format: Text
Max length: 100",,
Emissions source,msdyn_emissionsource,msdyn_sourcedatafield2,msdyn_sourcedatafield2,Source data field 2,Text,Second optional field entity for additional views.,True,Simple,None,"Format: Text
Max length: 100",,
Emissions source,msdyn_emissionsource,msdyn_sourcedatavalue,msdyn_sourcedatavalue,Source data value,Text,The value of source data.,True,Simple,None,"Format: Text
Max length: 100",,
Emissions source,msdyn_emissionsource,msdyn_sourcedatavalue2,msdyn_sourcedatavalue2,Source data value 2,Text,The value of source data (Source data field 2).,True,Simple,None,"Format: Text
Max length: 100",,
Emissions source,msdyn_emissionsource,msdyn_sourceviewid,msdyn_sourceviewid,Source view ID,Text,Optional entity for additional views,True,Simple,None,"Format: Text
Max length: 100",,
Employee Commuting,msdyn_employeecommuting,msdyn_accountid,msdyn_accountid,Account,Lookup,Account,True,Simple,None,"Targets:
account",,
Employee Commuting,msdyn_employeecommuting,msdyn_accountidname,msdyn_accountidName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 160",,
Employee Commuting,msdyn_employeecommuting,msdyn_accountidyominame,msdyn_accountidYomiName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 160",,
Employee Commuting,msdyn_employeecommuting,msdyn_approvalstatus,msdyn_approvalstatus,Approval status,Choice,Indicator of approval of MSM entity.,True,Simple,None,"Options:
700610000: Pending
700610001: Approved
Default: N/A",,
Employee Commuting,msdyn_employeecommuting,msdyn_approvalstatusname,msdyn_approvalstatusName,N/A,Virtual,N/A,True,Simple,None,,,
Employee Commuting,msdyn_employeecommuting,msdyn_consumptionenddate,msdyn_consumptionenddate,Consumption end date,DateTime,End date of activity consumption.,True,Simple,ApplicationRequired,Format: DateOnly,,
Employee Commuting,msdyn_employeecommuting,msdyn_consumptionstartdate,msdyn_consumptionstartdate,Consumption start date,DateTime,Start date of activity consumption.,True,Simple,None,Format: DateOnly,,
Employee Commuting,msdyn_employeecommuting,msdyn_cost,msdyn_cost,Cost,Decimal,Cost associated with activity data.,True,Simple,None,"Minimum value: -100000000000
Maximum value: 100000000000
Precision: 2",,
Employee Commuting,msdyn_employeecommuting,msdyn_costunit,msdyn_costunit,Cost unit,Lookup,Unit associated with the cost quantity.,True,Simple,None,"Targets:
msdyn_unit",,
Employee Commuting,msdyn_employeecommuting,msdyn_costunitname,msdyn_costunitName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Employee Commuting,msdyn_employeecommuting,msdyn_countryregioncode,msdyn_countryregioncode,Country/region,Lookup,Lookup field for Country/region.,True,Simple,None,"Targets:
msdyn_countryregion",,
Employee Commuting,msdyn_employeecommuting,msdyn_countryregioncodename,msdyn_countryregioncodeName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 200",,
Employee Commuting,msdyn_employeecommuting,msdyn_customdimension,msdyn_customdimension,Custom Dimension,Multiline Text,Field where Custom Dimension values are stored in JSON format.,True,Simple,None,"Format: Text
Max length: 1048576",,
Employee Commuting,msdyn_employeecommuting,msdyn_dataconnection,msdyn_dataconnection,Connection,Lookup,The connection that ingested this entity,True,Simple,None,"Targets:
msdyn_dataconnection",,
Employee Commuting,msdyn_employeecommuting,msdyn_dataconnectionname,msdyn_dataconnectionName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Employee Commuting,msdyn_employeecommuting,msdyn_dataconnectionrefresh,msdyn_dataconnectionrefresh,Connection refresh,Lookup,The connection refresh which ingested this entity,True,Simple,None,"Targets:
msdyn_dataconnectionrefresh",,
